,user_id,face_beard,eyeglasses,HAPPY,ANGRY,SAD,CALM,CONFUSED,DISGUSTED,SURPRISED
0,1619510,0.8259711762668768,3.303884705067507,1.5234579473366838,0.3854532155912092,0.8626810063231825,0.6791318560416543,0.9544555814639465,0.12848440519706972,0.4221630456475148
1,2829661,2.4849066497880004,0.0,0.0,0.8283022165960001,0.8283022165960001,0.0,0.0,0.0,0.8283022165960001
2,3069744,0.7847230633343641,0.31388922533374564,0.3662040962227032,0.10462974177791522,0.26157435444478805,0.15694461266687282,0.05231487088895761,0.05231487088895761,0.10462974177791522
3,3988856,0.7484269804058897,0.5987415843247118,1.1974831686494236,0.2993707921623559,0.948007508514127,0.3492659241894152,0.3492659241894152,0.19958052810823726,0.5488464522976525
4,6734387,0.7110696122978828,1.625301970966589,1.185116020496471,0.40632549274164725,0.6433486968409414,0.4401859504701179,0.40632549274164725,0.27088366182776485,0.20316274637082363
5,7410944,1.2589369452423533,0.6294684726211767,1.279919227663059,0.566521625359059,0.6714330374625884,0.1678582593656471,0.9232204265110591,0.2727696714691765,0.7133976023040002
6,8854187,0.334367635735892,1.1464033225230583,1.2100923959965615,0.4935903194196501,0.7642688816820388,0.2866008306307646,1.0190251755760518,0.11145587857863068,1.0349474439444275
7,11520833,0.9460207179644181,1.4190310769466272,0.8409073048572605,0.2627835327678939,0.6306804786429454,0.2627835327678939,0.3153402393214727,0.15767011966073635,0.5255670655357878
8,13745951,0.5620221469054014,0.7493628625405353,1.4005948740340957,0.45497030939961075,0.6512320114935605,0.3925234041878995,0.7761258219169831,0.3300764989761882,0.43712833648197896
9,18108188,0.27465307216702745,0.5493061443340549,0.3662040962227032,0.0915510240556758,0.0915510240556758,0.1831020481113516,0.0915510240556758,0.0,0.27465307216702745
10,18504643,0.0,0.4620981203732968,0.6161308271643957,0.15403270679109893,0.3850817669777473,0.2310490601866484,0.07701635339554946,0.0,0.6161308271643957
11,21697543,1.7749981175859002,2.6624971763788503,1.34768375594485,0.6902770457278501,0.657406710217,0.23009234857595,0.49305503266275,0.23009234857595,0.3944440261302
12,22180590,0.6515943235160693,1.466087227911156,1.601836045310337,0.5429952695967244,0.8144929043950866,0.624444560036233,0.6787440869959055,0.24434787131852598,0.5429952695967244
13,25469443,0.8755543333388781,0.43777716666943906,1.3133315000083172,0.21888858333471953,0.9485171944504514,0.43777716666943906,0.5837028888925855,0.29185144444629274,0.3648143055578659
14,30191588,0.35380184528278424,0.35380184528278424,0.648636716351771,0.058966974213797374,0.2358678968551895,0.29483487106898687,0.35380184528278424,0.2358678968551895,0.11793394842759475
15,30688353,0.0,0.0,0.7992984242661235,0.0,0.0,0.0,0.0,0.7992984242661235,0.7992984242661235
16,30738858,1.1077041997108283,0.7753929397975798,1.4030919863003826,0.44308167988433134,0.7753929397975798,0.4800051532080256,0.4800051532080256,0.3323112599132485,0.5169286265317199
17,30837828,1.5695103547087814,0.7482549365472098,1.4721763792229656,0.4745031304933526,0.8820891528402066,0.5840038529148954,0.6752544549328479,0.2372515652466763,0.5110033713005335
18,31447990,1.4704357000993273,1.547827052736134,1.5736241702817362,0.5933337035488513,0.7481164088224648,0.5159423509120447,0.9028991140960781,0.10318847018240893,0.5933337035488513
19,31736205,0.4812684502137573,1.0587905904702661,1.251297970555769,0.3850147601710059,0.737944956994428,0.28876107012825436,0.5775221402565087,0.22459194343308675,0.3850147601710059
20,33420910,0.3396012070812731,1.0188036212438194,1.2225643454925834,0.3848813680254429,0.8829631384113101,0.3169611266091883,0.6112821727462917,0.13584048283250927,0.5886420922742068
21,33746400,0.4864775372638283,0.0,0.648636716351771,0.4864775372638283,0.16215917908794275,0.3243183581758855,0.16215917908794275,0.16215917908794275,0.0
22,34069800,0.5152083696123425,0.7544122555037872,1.6314931704390845,0.7605456884753627,0.5274752355554935,0.40480657612398335,0.6256101631007016,0.3005382156071998,0.9200149457363259
23,42566739,1.1384692229001352,1.7077038343502027,1.0752209327390165,0.3162414508055931,0.5692346114500676,0.3162414508055931,1.0752209327390165,0.3162414508055931,0.8854760622556607
24,45655555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,46329534,0.5763762006489728,1.7291286019469183,1.488971851676513,0.2401567502704053,0.9606270010816212,0.8165329509193782,0.720470250811216,0.1440940501622432,0.8165329509193782
26,48972978,0.07126123218020795,0.3563061609010397,1.0214109945829806,0.19002995248055454,0.5225823693215249,0.4750748812013863,0.2850449287208318,0.1425224643604159,0.4988286252614556
27,49846561,1.9343215722158644,0.7737286288863456,0.9026834003674034,0.644773857405288,0.3868643144431728,0.1289547714810576,0.2579095429621152,0.0,0.3868643144431728
