,user_id,face_beard,eyeglasses,HAPPY,ANGRY,SAD,CALM,CONFUSED,DISGUSTED,SURPRISED
0,1619510,0.16666666666666666,0.6666666666666666,0.3074074074074074,0.07777777777777778,0.17407407407407408,0.13703703703703704,0.1925925925925926,0.025925925925925925,0.08518518518518518
1,2829661,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2,3069744,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523
3,3988856,0.19230769230769232,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.24358974358974358,0.08974358974358974,0.08974358974358974,0.05128205128205128,0.14102564102564102
4,6734387,0.2,0.45714285714285713,0.3333333333333333,0.11428571428571428,0.18095238095238095,0.12380952380952381,0.11428571428571428,0.0761904761904762,0.05714285714285714
5,7410944,0.273972602739726,0.136986301369863,0.2785388127853881,0.1232876712328767,0.1461187214611872,0.0365296803652968,0.2009132420091324,0.0593607305936073,0.1552511415525114
6,8854187,0.06796116504854369,0.23300970873786409,0.2459546925566343,0.10032362459546926,0.1553398058252427,0.05825242718446602,0.20711974110032363,0.022653721682847898,0.21035598705501618
7,11520833,0.3157894736842105,0.47368421052631576,0.2807017543859649,0.08771929824561403,0.21052631578947367,0.08771929824561403,0.10526315789473684,0.05263157894736842,0.17543859649122806
8,13745951,0.12650602409638553,0.1686746987951807,0.3152610441767068,0.10240963855421686,0.1465863453815261,0.08835341365461848,0.1746987951807229,0.07429718875502007,0.09839357429718876
9,18108188,0.25,0.5,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.25
10,18504643,0.0,0.2222222222222222,0.2962962962962963,0.07407407407407407,0.18518518518518517,0.1111111111111111,0.037037037037037035,0.0,0.2962962962962963
11,21697543,0.43902439024390244,0.6585365853658537,0.3333333333333333,0.17073170731707318,0.16260162601626016,0.056910569105691054,0.12195121951219512,0.056910569105691054,0.0975609756097561
12,22180590,0.12903225806451613,0.2903225806451613,0.3172043010752688,0.10752688172043011,0.16129032258064516,0.12365591397849462,0.13440860215053763,0.04838709677419355,0.10752688172043011
13,25469443,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.22807017543859648,0.10526315789473684,0.14035087719298245,0.07017543859649122,0.08771929824561403
14,30191588,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.12121212121212122,0.06060606060606061
15,30688353,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
16,30738858,0.25,0.175,0.31666666666666665,0.1,0.175,0.10833333333333334,0.10833333333333334,0.075,0.11666666666666667
17,30837828,0.32452830188679244,0.15471698113207547,0.30440251572327043,0.09811320754716982,0.18238993710691823,0.12075471698113208,0.13962264150943396,0.04905660377358491,0.10566037735849057
18,31447990,0.2923076923076923,0.3076923076923077,0.3128205128205128,0.11794871794871795,0.14871794871794872,0.10256410256410256,0.1794871794871795,0.020512820512820513,0.11794871794871795
19,31736205,0.125,0.275,0.325,0.1,0.19166666666666668,0.075,0.15,0.058333333333333334,0.1
20,33420910,0.08196721311475409,0.2459016393442623,0.29508196721311475,0.09289617486338798,0.21311475409836064,0.07650273224043716,0.14754098360655737,0.03278688524590164,0.14207650273224043
21,33746400,0.25,0.0,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
22,34069800,0.099644128113879,0.14590747330960854,0.3155397390272835,0.14709371293001186,0.10201660735468565,0.07829181494661921,0.12099644128113879,0.05812574139976275,0.17793594306049823
23,42566739,0.25,0.375,0.2361111111111111,0.06944444444444445,0.125,0.06944444444444445,0.2361111111111111,0.06944444444444445,0.19444444444444445
24,45655555,0.125,0.5,0.3333333333333333,0.08333333333333333,0.25,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666
25,46329534,0.1111111111111111,0.3333333333333333,0.28703703703703703,0.046296296296296294,0.18518518518518517,0.1574074074074074,0.1388888888888889,0.027777777777777776,0.1574074074074074
26,48972978,0.022727272727272728,0.11363636363636363,0.32575757575757575,0.06060606060606061,0.16666666666666666,0.15151515151515152,0.09090909090909091,0.045454545454545456,0.1590909090909091
27,49846561,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285
28,50853245,0.055793991416309016,0.19313304721030042,0.3133047210300429,0.09012875536480687,0.17882689556509299,0.11158798283261803,0.10014306151645208,0.045779685264663805,0.16022889842632332
29,52590715,0.057971014492753624,0.30434782608695654,0.3140096618357488,0.12560386473429952,0.1111111111111111,0.15942028985507245,0.14009661835748793,0.033816425120772944,0.11594202898550725
30,53918317,0.2916666666666667,0.20833333333333334,0.2638888888888889,0.06944444444444445,0.16666666666666666,0.1111111111111111,0.125,0.05555555555555555,0.20833333333333334
31,55281515,0.1,0.16666666666666666,0.3,0.05555555555555555,0.18888888888888888,0.14444444444444443,0.15555555555555556,0.06666666666666667,0.08888888888888889
32,55520631,0.0625,0.0625,0.2708333333333333,0.10416666666666667,0.10416666666666667,0.0625,0.16666666666666666,0.041666666666666664,0.25
33,143763900,0.15151515151515152,0.1111111111111111,0.2828282828282828,0.12457912457912458,0.12121212121212122,0.1447811447811448,0.13131313131313133,0.037037037037037035,0.15824915824915825
34,143854846,0.19117647058823528,0.25,0.31862745098039214,0.09803921568627451,0.20588235294117646,0.07352941176470588,0.10784313725490197,0.058823529411764705,0.13725490196078433
35,145242840,0.09166666666666666,0.18333333333333332,0.29444444444444445,0.10555555555555556,0.20833333333333334,0.08611111111111111,0.11666666666666667,0.03888888888888889,0.15
36,183242721,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
37,183823541,0.24864864864864866,0.32972972972972975,0.2828828828828829,0.11531531531531532,0.209009009009009,0.07387387387387387,0.1063063063063063,0.04684684684684685,0.16576576576576577
38,187539125,0.5,0.2727272727272727,0.2878787878787879,0.08333333333333333,0.1893939393939394,0.06818181818181818,0.24242424242424243,0.03787878787878788,0.09090909090909091
39,190011156,0.09375,0.21875,0.2916666666666667,0.08333333333333333,0.20833333333333334,0.13541666666666666,0.11458333333333333,0.041666666666666664,0.125
40,192872688,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
41,195148027,0.5697674418604651,0.27906976744186046,0.3023255813953488,0.12015503875968993,0.12403100775193798,0.06201550387596899,0.15503875968992248,0.07751937984496124,0.15891472868217055
42,203407563,0.08571428571428572,0.4,0.3333333333333333,0.11428571428571428,0.0761904761904762,0.11428571428571428,0.21904761904761905,0.01904761904761905,0.12380952380952381
43,206726006,0.2857142857142857,0.2857142857142857,0.30158730158730157,0.1111111111111111,0.15873015873015872,0.06349206349206349,0.1111111111111111,0.047619047619047616,0.20634920634920634
44,224422697,0.14285714285714285,0.0,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.14285714285714285
45,235671446,0.5092402464065708,0.2648870636550308,0.28815879534565364,0.12114989733059549,0.19164955509924708,0.07049965776865161,0.14921286789869953,0.03559206023271732,0.1437371663244353
46,242494547,0.24324324324324326,0.16216216216216217,0.32432432432432434,0.06306306306306306,0.16216216216216217,0.1891891891891892,0.10810810810810811,0.04504504504504504,0.10810810810810811
47,242886474,0.3157894736842105,0.15789473684210525,0.17543859649122806,0.14035087719298245,0.19298245614035087,0.12280701754385964,0.12280701754385964,0.017543859649122806,0.22807017543859648
48,244047076,0.4344262295081967,0.3360655737704918,0.2896174863387978,0.10382513661202186,0.14754098360655737,0.08469945355191257,0.16939890710382513,0.04918032786885246,0.1557377049180328
49,246095675,0.05755395683453238,0.1510791366906475,0.31654676258992803,0.12949640287769784,0.18705035971223022,0.09832134292565947,0.10071942446043165,0.05275779376498801,0.11510791366906475
50,249861555,0.11428571428571428,0.3476190476190476,0.3238095238095238,0.07936507936507936,0.20317460317460317,0.10793650793650794,0.12380952380952381,0.03492063492063492,0.12698412698412698
51,262136545,0.14285714285714285,0.25396825396825395,0.31216931216931215,0.09523809523809523,0.2275132275132275,0.09523809523809523,0.10052910052910052,0.047619047619047616,0.12169312169312169
52,263042348,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.21568627450980393,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0392156862745098
53,265063047,0.13592233009708737,0.1650485436893204,0.27184466019417475,0.04854368932038835,0.18122977346278318,0.15210355987055016,0.1553398058252427,0.032362459546925564,0.15857605177993528
54,275510681,0.2,0.6,0.2,0.06666666666666667,0.2,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333
55,276232195,0.5555555555555556,0.48148148148148145,0.3333333333333333,0.09876543209876543,0.14814814814814814,0.16049382716049382,0.1728395061728395,0.037037037037037035,0.04938271604938271
56,287562303,0.13402061855670103,0.21649484536082475,0.30584192439862545,0.10652920962199312,0.18900343642611683,0.09621993127147767,0.14776632302405499,0.07216494845360824,0.08247422680412371
57,288335200,0.07086614173228346,0.14960629921259844,0.28346456692913385,0.17585301837270342,0.11286089238845144,0.11286089238845144,0.10236220472440945,0.06299212598425197,0.14960629921259844
58,289794729,0.20168067226890757,0.19327731092436976,0.3081232492997199,0.07563025210084033,0.19047619047619047,0.11204481792717087,0.1400560224089636,0.03361344537815126,0.1400560224089636
59,312682501,0.3333333333333333,0.28205128205128205,0.29914529914529914,0.18803418803418803,0.1794871794871795,0.07692307692307693,0.09401709401709402,0.017094017094017096,0.1452991452991453
60,316760531,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.14814814814814814,0.0,0.2222222222222222,0.0,0.18518518518518517
61,325893678,0.20833333333333334,0.125,0.2638888888888889,0.1388888888888889,0.16666666666666666,0.18055555555555555,0.1111111111111111,0.05555555555555555,0.08333333333333333
62,345248280,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.1794871794871795
